CICLO,RMP,ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,EJERCIDO_MDP
2010,10K024,10,Economía,K,Proyectos de Inversión,24,Otros proyectos de infraestructura gubernamental,74.360284
2010,10K027,10,Economía,K,Proyectos de Inversión,27,Mantenimiento de infraestructura,32.501071
2010,10K028,10,Economía,K,Proyectos de Inversión,28,Estudios de preinversión,933.176079
2010,10M001,10,Economía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,528.239121
2010,10O001,10,Economía,O,Apoyo a la función pública y al mejoramiento de la gestión,1,Actividades de apoyo a la función pública y buen gobierno,82.398624
2010,10O099,10,Economía,O,Apoyo a la función pública y al mejoramiento de la gestión,99,Operación del Servicio Profesional de Carrera en la Administración Pública Federal Centralizada,1.151169
2010,10P001,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Administración de programas de apoyo a la población de bajos ingresos con financiamiento a través de microfinancieras y otros intermediarios,8.421607
2010,10P002,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",2,Fortalecimiento del proceso de integración de México en la economía mundial,771.323375
2010,10P003,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",3,"Promoción de las condiciones de competencia leal en México a través de la operación, defensa y promoción del sistema de prácticas comerciales internacionales",49.394283
2010,10P004,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",4,Desarrollo de proyectos productivos de empresas sociales y de la población de bajos ingresos,216.84843
2010,10P005,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",5,"Desarrollo de la economía digital, el comercio y los servicios",33.743131
2010,10P006,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",6,"Apoyo a las actividades de planeación, elaboración y seguimiento de las políticas y programas de la dependencia",138.330757
2010,10P007,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",7,"Generación de condiciones de competencia leal de comercio y emisión de normatividad eficiente comercial, mercantil y de inversión extranjera",54.519927
2010,10P008,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",8,"Apoyo a la creación, desarrollo y /o consolidación de micro; pequeñas y medianas empresas mediante esquemas o recursos dirigidos a incrementar su productividad y competitividad",249.384767
2010,10P009,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",9,Promoción y fomento del desarrollo y la competitividad de los sectores industrial y comercial,90.321069
2010,10P010,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",10,Promoción de la transparencia en la elaboración y aplicación de las regulaciones y que éstas generen beneficios mayores a sus costos para la sociedad,59.927349
2010,10P012,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",12,Desarrollo del comercio internacional y facilitación del comercio,39.776239
2010,10P013,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Promoción y coordinación de las acciones de enlace de la Secretaría  ,0.04999
2010,10P014,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",14,Evaluación de programas y acciones de la Secretaría,0.528579
2010,10P015,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",15,Desarrollo y dirección de la política de comunicación social de la Secretaría,16.930516
2010,10R001,10,Economía,R,Específicos,1,Cuotas a organismos internacionales,66.977556
2010,10R002,10,Economía,R,Específicos,2,Fondo proaudivisual,61.2
2010,10S016,10,Economía,S,Sujetos a Reglas de Operación,16,Fondo de Microfinanciamiento a Mujeres Rurales (FOMMUR),195.759232
2010,10S017,10,Economía,S,Sujetos a Reglas de Operación,17,Fondo Nacional de Apoyos para Empresas en Solidaridad (FONAES),1698.087343
2010,10S020,10,Economía,S,Sujetos a Reglas de Operación,20,"Fondo de Apoyo para la Micro, Pequeña y Mediana Empresa (Fondo PYME)",6034.70623
2010,10S021,10,Economía,S,Sujetos a Reglas de Operación,21,Programa Nacional de Financiamiento al Microempresario,183.132083
2010,10S097,10,Economía,S,Sujetos a Reglas de Operación,97,Comité Nacional de Productividad e Innovación Tecnológica (COMPITE),19.971175
2010,10S151,10,Economía,S,Sujetos a Reglas de Operación,151,Programa para el Desarrollo de la Industria del Software (PROSOFT),625.720998
2010,10S214,10,Economía,S,Sujetos a Reglas de Operación,214,Competitividad en Logística y Centrales de Abasto,182.613055
2010,10S220,10,Economía,S,Sujetos a Reglas de Operación,220,Programa para el Desarrollo de las Industrias de Alta Tecnología (PRODIAT),129.441385
2010,10U001,10,Economía,U,Otros Subsidios,1,Reconversión de sectores productivos,0.33176
2010,10U002,10,Economía,U,Otros Subsidios,2,Programa de Creación de Empleo en Zonas Marginadas,31.4
2010,10U003,10,Economía,U,Otros Subsidios,3,Programa para impulsar la competitividad de sectores industriales,147.641191
2010,10U004,10,Economía,U,Otros Subsidios,4,Proyectos estratégicos para la atracción de inversión extranjera,21.116269
2010,10U005,10,Economía,U,Otros Subsidios,5,Fondo Nuevo para Ciencia y Tecnología,334.256812
2010,10U006,10,Economía,U,Otros Subsidios,6,"Fronterización de vehículos automotores usados en Ciudad Juárez, Chihuahua.",1.717
2010,11B001,11,Educación Pública,B,Provisión de Bienes Públicos,1,Producción y distribución de libros de texto gratuitos,2434.045634
2010,11B002,11,Educación Pública,B,Provisión de Bienes Públicos,2,"Producción y edición de libros, materiales educativos y culturales",224.478855
2010,11E001,11,Educación Pública,E,Prestación de Servicios Públicos,1,Enciclomedia,4665.484519
2010,11E002,11,Educación Pública,E,Prestación de Servicios Públicos,2,Equipamiento de escuelas educación básica,198.288693
2010,11E003,11,Educación Pública,E,Prestación de Servicios Públicos,3,Evaluaciones confiables de la calidad educativa y difusión oportuna de sus resultados,678.360859
2010,11E005,11,Educación Pública,E,Prestación de Servicios Públicos,5,Formación y certificación para el trabajo,2019.064545
2010,11E007,11,Educación Pública,E,Prestación de Servicios Públicos,7,Prestación de servicios de educación media superior,4656.479566
2010,11E008,11,Educación Pública,E,Prestación de Servicios Públicos,8,Prestación de servicios de educación técnica,36406.856609
2010,11E009,11,Educación Pública,E,Prestación de Servicios Públicos,9,Programa de Formación de Recursos Humanos basados en Competencias (PROFORHCOM),349.597925
2010,11E010,11,Educación Pública,E,Prestación de Servicios Públicos,10,Prestación de servicios de educación superior y posgrado,21344.303415
2010,11E011,11,Educación Pública,E,Prestación de Servicios Públicos,11,Impulso al desarrollo de la cultura,5201.116816
2010,11E012,11,Educación Pública,E,Prestación de Servicios Públicos,12,"Incorporación, restauración, conservación y mantenimiento de bienes patrimonio de la Nación",1803.950464
2010,11E013,11,Educación Pública,E,Prestación de Servicios Públicos,13,Producción y transmisión de materiales educativos y culturales,1158.725162
2010,11E014,11,Educación Pública,E,Prestación de Servicios Públicos,14,Promoción y fomento de libros y la lectura,110.175195
2010,11E015,11,Educación Pública,E,Prestación de Servicios Públicos,15,"Construcción y equipamiento de espacios educativos, culturales y deportivos",84.796271
2010,11E016,11,Educación Pública,E,Prestación de Servicios Públicos,16,"Producción y distribución de libros, materiales educativos, culturales y comerciales",225.41502500000001
2010,11E017,11,Educación Pública,E,Prestación de Servicios Públicos,17,Atención al deporte,448.764588
2010,11E020,11,Educación Pública,E,Prestación de Servicios Públicos,20,Generación y articulación de políticas públicas integrales de juventud,209.375956
2010,11E021,11,Educación Pública,E,Prestación de Servicios Públicos,21,Investigación científica y desarrollo tecnológico,7550.716373
2010,11E022,11,Educación Pública,E,Prestación de Servicios Públicos,22,Otorgamiento y promoción de servicios cinematográficos,501.458318
2010,11E028,11,Educación Pública,E,Prestación de Servicios Públicos,28,Normalización y certificación en competencias laborales,65.825934
2010,11E032,11,Educación Pública,E,Prestación de Servicios Públicos,32,Diseño y aplicación de políticas de equidad de género,58.661759000000004
2010,11E039,11,Educación Pública,E,Prestación de Servicios Públicos,39,Registro Nacional de Profesionistas,29.030519
2010,11E040,11,Educación Pública,E,Prestación de Servicios Públicos,40,"Registro y autorización de federaciones, colegios de profesionistas y servicio social profesional",0.245895
2010,11E041,11,Educación Pública,E,Prestación de Servicios Públicos,41,Protección de los derechos tutelados por la Ley Federal del Derecho de Autor,3.408091
2010,11E042,11,Educación Pública,E,Prestación de Servicios Públicos,42,Servicios educativos culturales,680.801827
2010,11E043,11,Educación Pública,E,Prestación de Servicios Públicos,43,Apoyo para operar el Consejo Nacional de Educación para la Vida y el Trabajo (INEA),91.380435
2010,11E046,11,Educación Pública,E,Prestación de Servicios Públicos,46,Proyectos de Prestación de Servicios a Largo Plazo,101.579092
2010,11E047,11,Educación Pública,E,Prestación de Servicios Públicos,47,"Diseño, construcción, consultoría y evaluación de la infraestructura física educativa",168.873872
2010,11E048,11,Educación Pública,E,Prestación de Servicios Públicos,48,Emisión de la normatividad y certificación de la infraestructura física educativa,1.329507
2010,11E049,11,Educación Pública,E,Prestación de Servicios Públicos,49,Mejores Escuelas,2362.540528
2010,11E050,11,Educación Pública,E,Prestación de Servicios Públicos,50,Fondo SEP CONACYT para la investigación en ciencia básica,265.905
2010,11E051,11,Educación Pública,E,Prestación de Servicios Públicos,51,Fortalecimiento de la Educación Media Superior en COLBACH- D.F.,107.792067
2010,11E057,11,Educación Pública,E,Prestación de Servicios Públicos,57,Formación de docentes de la educación media superior,3.2
2010,11E058,11,Educación Pública,E,Prestación de Servicios Públicos,58,Reinserción académica de los jóvenes integrantes de bandas y pandillas,0
2010,11E059,11,Educación Pública,E,Prestación de Servicios Públicos,59,Acciones de educación para discapacitados,30.605611
2010,11E060,11,Educación Pública,E,Prestación de Servicios Públicos,60,Fondo de apoyo para la calidad de los institutos tecnológicos (federales y descentralizados) equipamiento e infraestructura: talleres y laboratorios,0.092568
2010,11G001,11,Educación Pública,G,Regulación y supervisión,1,Normar los servicios educativos,538.526007
2010,11G002,11,Educación Pública,G,Regulación y supervisión,2,Reforma Curricular en Educación Básica,540.879869
2010,11G003,11,Educación Pública,G,Regulación y supervisión,3,Programa Nacional de Inglés en Educación Básica,124.207987
2010,11G008,11,Educación Pública,G,Regulación y supervisión,8,"Gestión, asesoría y defensa de los intereses y el patrimonio de la Secretaría de Educación Pública",35.317608
2010,11K009,11,Educación Pública,K,Proyectos de Inversión,9,Proyectos de infraestructura social de educación,2104.424687
2010,11K010,11,Educación Pública,K,Proyectos de Inversión,10,Proyectos de infraestructura social de ciencia y tecnología,267.159562
2010,11K014,11,Educación Pública,K,Proyectos de Inversión,14,Otros proyectos de infraestructura social,6.7
2010,11K025,11,Educación Pública,K,Proyectos de Inversión,25,Proyectos de inmuebles (oficinas administrativas),11.99309
2010,11K026,11,Educación Pública,K,Proyectos de Inversión,26,Otros proyectos,85.369234
2010,11K027,11,Educación Pública,K,Proyectos de Inversión,27,Mantenimiento de infraestructura,77.597343
2010,11M001,11,Educación Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,7360.603604
2010,11O001,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,1,Actividades de apoyo a la función pública y buen gobierno,429.761161
2010,11O099,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,99,Operación del Servicio Profesional de Carrera en la Administración Pública Federal Centralizada,20.131688
2010,11P001,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Diseño y aplicación de la política educativa,1307.431405
2010,11P003,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",3,Fortalecimiento a la educación y la cultura indígena,74.311344
2010,11P004,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",4,"Desarrollo, evaluación y seguimiento al uso pedagógico de los materiales educativos",59.631742
2010,11P005,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",5,Diseño y seguimiento de la información de los resultados y acciones de la Política Educativa,221.339966
2010,11R008,11,Educación Pública,R,Específicos,8,Fondo para el mejoramiento de las tecnologías educativas,0
2010,11R010,11,Educación Pública,R,Específicos,10,Apoyo a Organismos Internacionales,167.276384
2010,11R012,11,Educación Pública,R,Específicos,12,Cuotas por compromisos internacionales,180.782725
2010,11R013,11,Educación Pública,R,Específicos,13,Programas de Cultura en el Estado de Aguascalientes,11.75
2010,11R014,11,Educación Pública,R,Específicos,14,Programas de Cultura en el Estado de Baja California,2
2010,11R016,11,Educación Pública,R,Específicos,16,Programas de Cultura en el Estado de Campeche,3.29
2010,11R017,11,Educación Pública,R,Específicos,17,Programas de Cultura en el Estado de Coahuila,13.55
2010,11R018,11,Educación Pública,R,Específicos,18,Programas de Cultura en el Estado de Colima,4.7
2010,11R019,11,Educación Pública,R,Específicos,19,Programas de Cultura en el Estado de Chiapas,3.283
2010,11R020,11,Educación Pública,R,Específicos,20,Programas de Cultura en el Estado de Chihuahua,11.28
2010,11R021,11,Educación Pública,R,Específicos,21,Programas de Cultura en el Distrito Federal,82.160319
2010,11R023,11,Educación Pública,R,Específicos,23,Programas de Cultura en el Estado de Guanajuato,10.994971
2010,11R024,11,Educación Pública,R,Específicos,24,Programas de Cultura en el Estado de Guerrero,1.8095
2010,11R025,11,Educación Pública,R,Específicos,25,Programas de Cultura en el Estado de Hidalgo,2
2010,11R026,11,Educación Pública,R,Específicos,26,Programas de Cultura en el Estado de Jalisco,95.48
2010,11R027,11,Educación Pública,R,Específicos,27,Programas de Cultura en el Estado de Mexico,61.261974
2010,11R028,11,Educación Pública,R,Específicos,28,Programas de Cultura en el Estado de Michoacán,18.270388
2010,11R029,11,Educación Pública,R,Específicos,29,Programas de Cultura en el Estado de Morelos,4.5026
2010,11R030,11,Educación Pública,R,Específicos,30,Programas de Cultura en el Estado de Nayarit,0.47
2010,11R031,11,Educación Pública,R,Específicos,31,Programas de Cultura en el Estado de Nuevo León,15.25
2010,11R032,11,Educación Pública,R,Específicos,32,Programas de Cultura en el Estado de Oaxaca,16.7822
2010,11R033,11,Educación Pública,R,Específicos,33,Programas de Cultura en el Estado de Puebla,8.5
2010,11R034,11,Educación Pública,R,Específicos,34,Programas de Cultura en el Estado de Querétaro,13.5
2010,11R035,11,Educación Pública,R,Específicos,35,Programas de Cultura en el Estado de Quintana Roo,0
2010,11R036,11,Educación Pública,R,Específicos,36,Programas de Cultura en el Estado de San Luis Potosí,3.168082
2010,11R037,11,Educación Pública,R,Específicos,37,Programas de Cultura en el Estado de Sinaloa,2.35
2010,11R039,11,Educación Pública,R,Específicos,39,Programas de Cultura en el estado de Tabasco,11.8675
2010,11R040,11,Educación Pública,R,Específicos,40,Programas de Cultura en el estado de Tamaulipas,2.82
2010,11R041,11,Educación Pública,R,Específicos,41,Programas de Cultura en el estado de Tlaxcala,2
2010,11R042,11,Educación Pública,R,Específicos,42,Programas de Cultra en el Estado de Varacruz,11.938
2010,11R043,11,Educación Pública,R,Específicos,43,Programas de Cultrura en el Estado de Yucatán,6.36558
2010,11R044,11,Educación Pública,R,Específicos,44,Programas de Cultura en el Estado de Zacatecas,12
2010,11R046,11,Educación Pública,R,Específicos,46,Ciudades Patrimonio Mundial,100
2010,11R050,11,Educación Pública,R,Específicos,50,"Cumbre Tajín, Veracruz",15
2010,11S022,11,Educación Pública,S,Sujetos a Reglas de Operación,22,Programa de Educación inicial y básica para la población rural e indígena,2480.089407
2010,11S024,11,Educación Pública,S,Sujetos a Reglas de Operación,24,Atención a la Demanda de Educación para Adultos (INEA),1640.208188
2010,11S027,11,Educación Pública,S,Sujetos a Reglas de Operación,27,Programa de Mejoramiento del Profesorado (PROMEP),564.349837
2010,11S028,11,Educación Pública,S,Sujetos a Reglas de Operación,28,Programa Nacional de Becas y Financiamiento (PRONABES),1618.326486
2010,11S029,11,Educación Pública,S,Sujetos a Reglas de Operación,29,Programa Escuelas de Calidad,1471.780346
2010,11S030,11,Educación Pública,S,Sujetos a Reglas de Operación,30,Programa Fondo de Modernización para la Educación Superior (FOMES),1057.773138
2010,11S031,11,Educación Pública,S,Sujetos a Reglas de Operación,31,Programa Fondo de Inversión de Universidades Públicas Estatales con Evaluación de la ANUIES (FIUPEA),313.496229
2010,11S033,11,Educación Pública,S,Sujetos a Reglas de Operación,33,Programa de Fortalecimiento de la Educación Especial y de la Integración Educativa,207.016061
2010,11S035,11,Educación Pública,S,Sujetos a Reglas de Operación,35,Programa de Mejoramiento Institucional de las Escuelas Normales Públicas,265.579865
2010,11S072,11,Educación Pública,S,Sujetos a Reglas de Operación,72,Programa de Desarrollo Humano Oportunidades,21135.079462
2010,11S084,11,Educación Pública,S,Sujetos a Reglas de Operación,84,Acciones Compensatorias para Abatir el Rezago Educativo en Educación Inicial y Básica (CONAFE),1728.028103
2010,11S108,11,Educación Pública,S,Sujetos a Reglas de Operación,108,Programa Becas de apoyo a la Educación Básica de Madres Jóvenes y Jóvenes Embarazadas,47.557592
2010,11S111,11,Educación Pública,S,Sujetos a Reglas de Operación,111,Programa de Educación Básica para Niños y Niñas de Familias Jornaleras Agricolas Migrantes,98.290104
2010,11S119,11,Educación Pública,S,Sujetos a Reglas de Operación,119,Programa Asesor Técnico Pedagógico,100.142982
2010,11S126,11,Educación Pública,S,Sujetos a Reglas de Operación,126,Programa Educativo Rural,67.266715
2010,11S127,11,Educación Pública,S,Sujetos a Reglas de Operación,127,Programa del Sistema Nacional de Formación Continua y Superación Profesional de Maestros de Educación Básica en Servicio,479.976035
2010,11S128,11,Educación Pública,S,Sujetos a Reglas de Operación,128,Programa Nacional de Lectura,24.933312
2010,11S152,11,Educación Pública,S,Sujetos a Reglas de Operación,152,Programa para el Fortalecimiento del Servicio de la Educación Telesecundaria,391.915992
2010,11S156,11,Educación Pública,S,Sujetos a Reglas de Operación,156,Programa Beca de Apoyo a la Práctica Intensiva y al Servicio Social para Estudiantes de Séptimo y Octavo Semestres de Escuelas Normales Públicas,132.222693
2010,11S204,11,Educación Pública,S,Sujetos a Reglas de Operación,204,Cultura Física,279.547416
2010,11S205,11,Educación Pública,S,Sujetos a Reglas de Operación,205,Deporte,2692.708465
2010,11S206,11,Educación Pública,S,Sujetos a Reglas de Operación,206,Sistema Mexicano del Deporte de Alto Rendimiento,509.389254
2010,11S207,11,Educación Pública,S,Sujetos a Reglas de Operación,207,Programa de Apoyo a las Culturas Municipales y Comunitarias (PACMYC),26.3
2010,11S208,11,Educación Pública,S,Sujetos a Reglas de Operación,208,Programa de Apoyo a Comunidades para Restauración de Monumentos y Bienes Artísticos de Propiedad Federal (FOREMOBA),27.641761
2010,11S209,11,Educación Pública,S,Sujetos a Reglas de Operación,209,Programa de Apoyo a la Infraestructura Cultural de los Estados (PAICE),111.616679
2010,11S221,11,Educación Pública,S,Sujetos a Reglas de Operación,221,Programa Escuelas de Tiempo Completo,416.465359
2010,11S222,11,Educación Pública,S,Sujetos a Reglas de Operación,222,Programa de Escuela Segura,207.354274
2010,11S223,11,Educación Pública,S,Sujetos a Reglas de Operación,223,Habilidades digitales para todos,532.262652
2010,11S227,11,Educación Pública,S,Sujetos a Reglas de Operación,227,"Programa de Fortalecimiento de Comunidades Escolares de Aprendizaje, Concursable",100
2010,11U006,11,Educación Pública,U,Otros Subsidios,6,Subsidios federales para organismos descentralizados estatales,44966.047685
2010,11U007,11,Educación Pública,U,Otros Subsidios,7,Fondo de Apoyo para Reformas Estructurales de las Universidades Públicas Estatales (Fondo de concurso para apoyar las reformas de las UPES para abatir pasivos contingentes derivados de pensiones y jubilaciones),1000
2010,11U008,11,Educación Pública,U,Otros Subsidios,8,Fondo de Apoyo para Saneamiento Financiero de las UPES por Abajo de la Media Nacional en Subsidio por Alumno (Fondo de concurso para propuestas de saneamiento financiero),800
2010,11U009,11,Educación Pública,U,Otros Subsidios,9,Fondo para el Reconocimiento de Plantilla de las Universidades Públicas Estatales (fondo de concurso),400
2010,11U010,11,Educación Pública,U,Otros Subsidios,10,Fondo para Incremento de la Matrícula en Educación Superior de las Universidades Públicas Estatales y con Apoyo Solidario,586.770735
2010,11U011,11,Educación Pública,U,Otros Subsidios,11,Fondo para la Consolidación de las Universidades Públicas Estatales y con Apoyo Solidario,400
2010,11U012,11,Educación Pública,U,Otros Subsidios,12,"Modelo de Asignación Adicional al Subsidio Federal Ordinario, Universidades Públicas Estatales (Distribución por la fórmula CUPIA con participación de la SEP y ANUIES)",1300
2010,11U015,11,Educación Pública,U,Otros Subsidios,15,Atención educativa a grupos en situación vulnerable,167.461009
2010,11U016,11,Educación Pública,U,Otros Subsidios,16,Escuela siempre abierta a la comunidad,362.126793
2010,11U017,11,Educación Pública,U,Otros Subsidios,17,Subsidio Federal para Centros de Excelencia Académica,0
2010,11U018,11,Educación Pública,U,Otros Subsidios,18,Programa de becas,3650.82798
2010,11U019,11,Educación Pública,U,Otros Subsidios,19,Apoyo a desregulados,339.690476
2010,11U020,11,Educación Pública,U,Otros Subsidios,20,Subsidio a programas para jóvenes,60.726735
2010,11U021,11,Educación Pública,U,Otros Subsidios,21,Universidad Virtual,155.064409
2010,11U022,11,Educación Pública,U,Otros Subsidios,22,Educación para personas con discapacidad,24.626467
2010,11U023,11,Educación Pública,U,Otros Subsidios,23,Subsidios para centros de educación,15567.851599
2010,11U024,11,Educación Pública,U,Otros Subsidios,24,Expansión de la oferta educativa en Educación Media Superior,1616.53996
2010,11U026,11,Educación Pública,U,Otros Subsidios,26,Fondo concursable de la inversión en infraestructura para Educación Media Superior,1188.195331
2010,11U027,11,Educación Pública,U,Otros Subsidios,27,Ampliación de la Oferta Educativa de los Institutos Tecnológicos,293.414282
2010,11U030,11,Educación Pública,U,Otros Subsidios,30,Fortalecimiento de la calidad en las escuelas normales,78.69917
2010,11U031,11,Educación Pública,U,Otros Subsidios,31,Fortalecimiento a la Educación Temprana y el Desarrollo Infantil,216.2
2010,11U032,11,Educación Pública,U,Otros Subsidios,32,Atención Educativa a Grupos en Situación vulnerable en Educación Básica,57.651649
2010,11U033,11,Educación Pública,U,Otros Subsidios,33,Apoyos complementarios para el FAEB,1000
2010,11U035,11,Educación Pública,U,Otros Subsidios,35,Fortalecimiento de la educación media superior en COLBACH,392
2010,11U036,11,Educación Pública,U,Otros Subsidios,36,Fortalecimiento de la educación media superior en CECYTES,196
2010,11U038,11,Educación Pública,U,Otros Subsidios,38,Sistema Nacional de Educación a Distancia,50
2010,11U039,11,Educación Pública,U,Otros Subsidios,39,Universidad Autónoma de la Ciudad de México,100
2010,11U040,11,Educación Pública,U,Otros Subsidios,40,Programa de Carrera Docentes (UPES),100
2010,11U042,11,Educación Pública,U,Otros Subsidios,42,Fortalecimiento a las acciones asociadas a la educación indígena,250
2010,11U044,11,Educación Pública,U,Otros Subsidios,44,Apoyo a la infraestructura de las Universidades Interculturales existentes (Fondo de concurso. Incluye equipamiento),82.65528
2010,11U045,11,Educación Pública,U,Otros Subsidios,45,"Fondo de Apoyo a la Calidad de las Universidades Tecnológicas (incluye equipamiento, laboratorios y talleres)",200
2010,11U046,11,Educación Pública,U,Otros Subsidios,46,Programa de Apoyo a la Formación Profesional y Proyecto de Fundación Educación Superior-Empresa (ANUIES),91.236354
2010,11U051,11,Educación Pública,U,Otros Subsidios,51,Fondo para la consolidación de las Universidades Interculturales (irreductible) Anexo 26 B,50
2010,11U054,11,Educación Pública,U,Otros Subsidios,54,Ampliación de la oferta educativa del nivel superior (Incluye equipamiento e infraestructura),930.164832
2010,11U055,11,Educación Pública,U,Otros Subsidios,55,Fondo de apoyo para la calidad de los Institutos Tecnológicos (descentralizados) Equipamiento e Infraestructura: talleres y laboratorios,65
2010,11U059,11,Educación Pública,U,Otros Subsidios,59,Instituciones Estatales de Cultura,817.900578
2010,11U060,11,Educación Pública,U,Otros Subsidios,60,Apoyo Extraordinario a Actividades Culturales del Bicentenario y Centenario de la Independencia y Revolución ,480
2010,11U061,11,Educación Pública,U,Otros Subsidios,61,Equipamiento de escuelas para educación básica a nivel nacional,149.53884300000001
2010,11U062,11,Educación Pública,U,Otros Subsidios,62,Fondo para el mejoramiento de las tecnologías educativas en educación básica,0
2010,11U063,11,Educación Pública,U,Otros Subsidios,63,Apoyo extraordinario a la Benemérita Universidad Autónoma de Puebla (Anexo 26 PEF),150
2010,11U064,11,Educación Pública,U,Otros Subsidios,64,Apoyo extraordinario a la Universidad Comunitaria Intercultural Potosina (Anexo 26 PEF),0
2010,11U065,11,Educación Pública,U,Otros Subsidios,65,Apoyo a las Entidades Federativas para el Programa Nacional de Inglés en Educación Básica,228.129741
2010,12E010,12,Salud,E,Prestación de Servicios Públicos,10,Formación de recursos humanos especializados para la salud (Hospitales),1698.55239
2010,12E019,12,Salud,E,Prestación de Servicios Públicos,19,Capacitación técnica y gerencial de recursos humanos para la salud,217.974174
2010,12E020,12,Salud,E,Prestación de Servicios Públicos,20,"Dignificación, conservación y mantenimiento de la infraestructura y equipamiento en salud",2106.77494
2010,12E022,12,Salud,E,Prestación de Servicios Públicos,22,Investigación y desarrollo tecnológico en salud,1209.563295
2010,12E023,12,Salud,E,Prestación de Servicios Públicos,23,Prestación de servicios en los diferentes niveles de atención a la salud,12455.192563
2010,12E025,12,Salud,E,Prestación de Servicios Públicos,25,Prevención y atención contra las adicciones,852.767951
2010,12E036,12,Salud,E,Prestación de Servicios Públicos,36,Reducción de enfermedades prevenibles por vacunación,903.263239
2010,12E039,12,Salud,E,Prestación de Servicios Públicos,39,Vigilancia epidemiológica,1312.99927
2010,12G004,12,Salud,G,Regulación y supervisión,4,Protección Contra Riesgos Sanitarios,870.731051
2010,12K011,12,Salud,K,Proyectos de Inversión,11,Proyectos de infraestructura social de salud,1217.125509
2010,12K025,12,Salud,K,Proyectos de Inversión,25,Proyectos de inmuebles (oficinas administrativas),28.736417
2010,12K027,12,Salud,K,Proyectos de Inversión,27,Mantenimiento de infraestructura,70.22759
2010,12M001,12,Salud,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,2405.148717
2010,12O001,12,Salud,O,Apoyo a la función pública y al mejoramiento de la gestión,1,Actividades de apoyo a la función pública y buen gobierno,160.20447
2010,12O099,12,Salud,O,Apoyo a la función pública y al mejoramiento de la gestión,99,Operación del Servicio Profesional de Carrera en la Administración Pública Federal Centralizada,1.076648
2010,12P012,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",12,Calidad en Salud e Innovación,1425.598694
2010,12P013,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Asistencia social y protección del paciente,518.816192
2010,12P014,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",14,"Promoción de la salud, prevención y control de enfermedades crónico degenerativas y transmisibles y lesiones",509.622451
2010,12P016,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",16,Prevención y atención de VIH/SIDA y otras ITS,186.931401
2010,12P017,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",17,Atención de la Salud Reproductiva y la Igualdad de Género en Salud,919.03315
2010,12P018,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",18,Reducción de la mortalidad materna,193.433411
2010,12P019,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",19,Prevención contra la obesidad,223.073046
2010,12R001,12,Salud,R,Específicos,1,Cooperación internacional en salud,241.277611
2010,12S037,12,Salud,S,Sujetos a Reglas de Operación,37,Programa Comunidades Saludables,99.281362
2010,12S039,12,Salud,S,Sujetos a Reglas de Operación,39,Programas de Atención a Personas con Discapacidad,246.826581
2010,12S072,12,Salud,S,Sujetos a Reglas de Operación,72,Programa de Desarrollo Humano Oportunidades,4704.63651
2010,12S149,12,Salud,S,Sujetos a Reglas de Operación,149,Programas para la Protección y Desarrollo Integral de la Infancia,110.381161
2010,12S150,12,Salud,S,Sujetos a Reglas de Operación,150,Programas de Atención a Familias y Población Vulnerable,219.6794
2010,12S174,12,Salud,S,Sujetos a Reglas de Operación,174,Programa de estancias infantiles para apoyar a madres trabajadoras,189.713473
2010,12S200,12,Salud,S,Sujetos a Reglas de Operación,200,Caravanas de la Salud,659.666327
